congress,congress_year,majority_requirement,modify_date,question,session,vote_date,vote_document_text,vote_number,vote_question_text,vote_result,vote_result_text,vote_title,absent,amendment_number,amendment_purpose,amendment_to_amendment_number,amendment_to_document_number,amendment_to_document_short_title,by_whom,document_congress,document_name,document_number,document_short_title,document_title,document_type,nays,present,tie_breaker_vote,yeas,first_name,last_name,lis_member_id,member_full,party,state,vote_cast
109,2005,1/2,-,On the Amendment,1,March 15  2005   03:53 PM,To express the sense of the Senate that failing to address the financial condition of Social Security will result in massive debt  deep benefit cuts and tax increases.,48,On the Amendment S.Amdt. 150 to S.Con.Res. 18 (No short title on file),Amendment Agreed to,Amendment Agreed to (56-43),DeMint Amdt. No. 150,1,S.Amdt. 150,To express the sense of the Senate that failing to address the financial condition of Social Security will result in massive debt  deep benefit cuts and tax increases.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,43,-,-,56,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2005,1/2,-,On the Amendment,1,March 15  2005   04:13 PM,To express the sense of the Senate that  Congress should reject any Social Security plan that requires deep benefit cuts or a massive increase in debt.,49,On the Amendment S.Amdt. 145 to S.Con.Res. 18 (No short title on file),Amendment Rejected,Amendment Rejected (50-50),Nelson (FL) Amdt. No. 145,-,S.Amdt. 145,To express the sense of the Senate that  Congress should reject any Social Security plan that requires deep benefit cuts or a massive increase in debt.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,50,-,-,50,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 15  2005   04:33 PM,To protect the American people from terrorist attacks by providing the necessary resources to our firefighters  police  EMS workers and other first-responders by restoring $1 626 billion in cuts to first-responder programs.,50,On the Amendment S.Amdt. 147 to S.Con.Res. 18 (No short title on file),Amendment Rejected,Amendment Rejected (46-54),Stabenow Amdt. No. 147,-,S.Amdt. 147,To protect the American people from terrorist attacks by providing the necessary resources to our firefighters  police  EMS workers and other first-responders by restoring $1 626 billion in cuts to first-responder programs.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,54,-,-,46,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 16  2005   01:13 PM,To provide adequate funding of $1.4 billion in fiscal year 2006 to preserve a national intercity passenger rail system.,51,On the Amendment S.Amdt. 158 to S.Con.Res. 18 (No short title on file),Amendment Rejected,Amendment Rejected (46-52),Byrd Amdt. No. 158,2,S.Amdt. 158,To provide adequate funding of $1.4 billion in fiscal year 2006 to preserve a national intercity passenger rail system.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,52,-,-,46,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 16  2005   01:45 PM,To strike section 201(a)(4) relative to the Arctic National Wildlife Refuge.,52,On the Amendment S.Amdt. 168 to S.Con.Res. 18 (No short title on file),Amendment Rejected,Amendment Rejected (49-51),Cantwell Amdt. No. 168,-,S.Amdt. 168,To strike section 201(a)(4) relative to the Arctic National Wildlife Refuge.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,51,-,-,49,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 16  2005   03:47 PM,To fully reinstate the pay-as-you-go requirement.,53,On the Amendment S.Amdt. 186 to S.Con.Res. 18 (No short title on file),Amendment Rejected,Amendment Rejected (50-50),Feingold Amdt. No. 186,-,S.Amdt. 186,To fully reinstate the pay-as-you-go requirement.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,50,-,-,50,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 16  2005   04:20 PM,To increase veterans medical care by $410 000 000 in fiscal year 2006.,54,On the Amendment S.Amdt. 171 to S.Con.Res. 18 (No short title on file),Amendment Agreed to,Amendment Agreed to (96-4),Ensign Amdt. No. 170,-,S.Amdt. 171,To increase veterans medical care by $410 000 000 in fiscal year 2006.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,4,-,-,96,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 16  2005   04:38 PM,To increase veterans medical care by $2.8 billion in 2006.,55,On the Amendment S.Amdt. 149 to S.Con.Res. 18 (No short title on file),Amendment Rejected,Amendment Rejected (47-53),Akaka Amdt. No. 149,-,S.Amdt. 149,To increase veterans medical care by $2.8 billion in 2006.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,53,-,-,47,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 16  2005   04:59 PM,To increase discretionary health and education funding by $2 000 000 000.,56,On the Amendment S.Amdt. 173 to S.Con.Res. 18 (No short title on file),Amendment Agreed to,Amendment Agreed to (63-37),Specter Amdt. No. 173,-,S.Amdt. 173,To increase discretionary health and education funding by $2 000 000 000.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,37,-,-,63,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 17  2005   01:18 PM,To express the sense of the Senate regarding Medicaid reconciliation legislation consistent with recommendations from the Secretary of Health and Human Services.,57,On the Amendment S.Amdt. 229 to S.Con.Res. 18 (No short title on file),Amendment Rejected,Amendment Rejected (49-51),Frist Amdt. No. 229,-,S.Amdt. 229,To express the sense of the Senate regarding Medicaid reconciliation legislation consistent with recommendations from the Secretary of Health and Human Services.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,51,-,-,49,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2005,1/2,-,On the Amendment,1,March 17  2005   01:51 PM,To create a reserve fund for the establishment of a Bipartisan Medicaid Commission to consider and recommend appropriate reforms to the Medicaid program  and to strike Medicaid cuts to protect states and vulnerable populations.,58,On the Amendment S.Amdt. 204 to S.Con.Res. 18 (No short title on file),Amendment Agreed to,Amendment Agreed to (52-48),Smith Amdt. No. 204,-,S.Amdt. 204,To create a reserve fund for the establishment of a Bipartisan Medicaid Commission to consider and recommend appropriate reforms to the Medicaid program  and to strike Medicaid cuts to protect states and vulnerable populations.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,48,-,-,52,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 17  2005   02:16 PM,To provide for full consideration of tax cuts in the Senate under regular order.,59,On the Amendment S.Amdt. 207 to S.Con.Res. 18 (No short title on file),Amendment Rejected,Amendment Rejected (49-51),Carper Amdt. No. 207,-,S.Amdt. 207,To provide for full consideration of tax cuts in the Senate under regular order.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,51,-,-,49,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 17  2005   02:32 PM,To ensure that any savings associated with legislation that provides the Secretary of Health and Human Services with the authority to participate in the negotiation of contracts with manufacturers of covered part D drugs to achieve the best possible prices for such drugs under part D of title XVIII of the Social Security Act  that requires the Secretary to negotiate contracts with manufacturers of such drugs for each fallback prescription drug plan  and that requires the Secretary to participate in the negotiation for a contract for any such drug upon the request of a prescription drug plan or an MA-PD plan  is reserved for reducing expenditures under such part.,60,On the Amendment S.Amdt. 214 to S.Con.Res. 18 (No short title on file),Amendment Rejected,Amendment Rejected (49-50),Snowe Amdt. No. 214,1,S.Amdt. 214,To ensure that any savings associated with legislation that provides the Secretary of Health and Human Services with the authority to participate in the negotiation of contracts with manufacturers of covered part D drugs to achieve the best possible prices for such drugs under part D of title XVIII of the Social Security Act  that requires the Secretary to negotiate contracts with manufacturers of such drugs for each fallback prescription drug plan  and that requires the Secretary to participate in the negotiation for a contract for any such drug upon the request of a prescription drug plan or an MA-PD plan  is reserved for reducing expenditures under such part.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,50,-,-,49,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 17  2005   02:50 PM,To restore the Perkins Vocational Education program and provide for deficit reduction paid for through the elimination of the phase out of the personal exemption limitation and itemized deduction limitation for high-income taxpayers now scheduled to start in 2006.,61,On the Amendment S.Amdt. 172 to S.Con.Res. 18 (No short title on file),Amendment Rejected,Amendment Rejected (44-56),Harkin Amdt. No. 172,-,S.Amdt. 172,To restore the Perkins Vocational Education program and provide for deficit reduction paid for through the elimination of the phase out of the personal exemption limitation and itemized deduction limitation for high-income taxpayers now scheduled to start in 2006.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,56,-,-,44,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 17  2005   03:05 PM,To establish a reserve fund in the event that legislation is passed to provide a 50 percent tax credit to employers that continue to pay the salaries of Guard and Reserve employees who have been called to active duty.,62,On the Amendment S.Amdt. 219 to S.Con.Res. 18 (No short title on file),Amendment Agreed to,Amendment Agreed to (100-0),Landrieu Amdt. No. 219,-,S.Amdt. 219,To establish a reserve fund in the event that legislation is passed to provide a 50 percent tax credit to employers that continue to pay the salaries of Guard and Reserve employees who have been called to active duty.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,0,-,-,100,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 17  2005   03:23 PM,To repeal the tax subsidy for certain domestic companies which move manufacturing operations and American jobs offshore.,63,On the Amendment S.Amdt. 210 to S.Con.Res. 18 (No short title on file),Amendment Rejected,Amendment Rejected (40-59),Dorgan Amdt. No. 210,1,S.Amdt. 210,To repeal the tax subsidy for certain domestic companies which move manufacturing operations and American jobs offshore.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,59,-,-,40,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 17  2005   03:38 PM,To protect the American people from terrorist attacks by restoring $565 million in cuts to vital first-responder programs in the Department of Homeland Security  including the State Homeland Security Grant program  by providing $150 million for port security grants and by providing $140 million for 1 000 new border patrol agents.,64,On the Amendment S.Amdt. 220 to S.Con.Res. 18 (No short title on file),Amendment Agreed to,Amendment Agreed to (63-37),Lieberman Amdt. No. 220,-,S.Amdt. 220,To protect the American people from terrorist attacks by restoring $565 million in cuts to vital first-responder programs in the Department of Homeland Security  including the State Homeland Security Grant program  by providing $150 million for port security grants and by providing $140 million for 1 000 new border patrol agents.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,37,-,-,63,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 17  2005   03:51 PM,To restore funding for the Community Development Block Grant (CDBG) program.,65,On the Amendment S.Amdt. 156 to S.Con.Res. 18 (No short title on file),Amendment Rejected,Amendment Rejected (49-51),Sarbanes Amdt. No. 156,-,S.Amdt. 156,To restore funding for the Community Development Block Grant (CDBG) program.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,51,-,-,49,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 17  2005   04:21 PM,To fully fund the Community Development Block Grant (CDBG) program.,66,On the Amendment S.Amdt. 230 to S.Con.Res. 18 (No short title on file),Amendment Agreed to,Amendment Agreed to (68-31),Coleman Amdt. No. 230,1,S.Amdt. 230,To fully fund the Community Development Block Grant (CDBG) program.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,31,-,-,68,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 17  2005   04:15 PM,To modify the designation authority for an emergency requirement.,67,On the Amendment S.Amdt. 208 to S.Con.Res. 18 (No short title on file),Amendment Agreed to,Amendment Agreed to (73-26),Cochran Amdt. No. 208,1,S.Amdt. 208,To modify the designation authority for an emergency requirement.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,26,-,-,73,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 17  2005   04:29 PM,Relative to education funding.,68,On the Amendment S.Amdt. 177 to S.Con.Res. 18 (No short title on file),Amendment Agreed to,Amendment Agreed to (51-49),Kennedy Amdt. No. 177 As Modified,-,S.Amdt. 177,Relative to education funding.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,49,-,-,51,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 17  2005   04:44 PM,To ensure that legislation to make cuts in agriculture programs receives full consideration and debate in the Senate under regular order  rather than being fast-tracked under reconciliation procedures.,69,On the Amendment S.Amdt. 234 to S.Con.Res. 18 (No short title on file),Amendment Rejected,Amendment Rejected (46-54),Baucus Amdt. No. 234,-,S.Amdt. 234,To ensure that legislation to make cuts in agriculture programs receives full consideration and debate in the Senate under regular order  rather than being fast-tracked under reconciliation procedures.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,54,-,-,46,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 17  2005   04:58 PM,Relative to funding to the Office of Community Oriented Policing Services.,70,On the Amendment S.Amdt. 239 to S.Con.Res. 18 (No short title on file),Amendment Rejected,Amendment Rejected (45-55),Biden Amdt. No. 239,-,S.Amdt. 239,Relative to funding to the Office of Community Oriented Policing Services.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,55,-,-,45,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 17  2005   06:36 PM,Relative to transportation funding.,71,On the Amendment S.Amdt. 240 to S.Con.Res. 18 (No short title on file),Amendment Rejected,Amendment Rejected (45-54),Byrd Amdt. No. 240,1,S.Amdt. 240,Relative to transportation funding.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,54,-,-,45,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 17  2005   05:58 PM,To provide the flexibility to consider all available transportation funding options.,72,On the Amendment S.Amdt. 225 to S.Con.Res. 18 (No short title on file),Amendment Agreed to,Amendment Agreed to (81-19),Talent Amdt. No. 225,-,S.Amdt. 225,To provide the flexibility to consider all available transportation funding options.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,19,-,-,81,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 17  2005   06:12 PM,To express the sense of the Senate that the tax cuts assumed in the budget resolution should include the repeal of the 1993 increase in the income tax on Social Security benefits.,73,On the Amendment S.Amdt. 243 to S.Con.Res. 18 (No short title on file),Amendment Agreed to,Amendment Agreed to (94-6),Conrad Amdt. No. 243,-,S.Amdt. 243,To express the sense of the Senate that the tax cuts assumed in the budget resolution should include the repeal of the 1993 increase in the income tax on Social Security benefits.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,6,-,-,94,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 17  2005   06:27 PM,To repeal the 1993 tax increase on Social Security benefits.,74,On the Amendment S.Amdt. 241 to S.Con.Res. 18 (No short title on file),Amendment Agreed to,Amendment Agreed to (55-45),Bunning Amdt. No. 241,-,S.Amdt. 241,To repeal the 1993 tax increase on Social Security benefits.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,45,-,-,55,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2005,1/2,-,On the Amendment,1,March 17  2005   06:45 PM,To expand access to preventive health care services that reduce unintended pregnancy (including teen pregnancy)  reduce the number of abortions  and improve access to women's health care.,75,On the Amendment S.Amdt. 244 to S.Con.Res. 18 (No short title on file),Amendment Rejected,Amendment Rejected (47-53),Clinton Amdt. No. 244 As Modified,-,S.Amdt. 244,To expand access to preventive health care services that reduce unintended pregnancy (including teen pregnancy)  reduce the number of abortions  and improve access to women's health care.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,53,-,-,47,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,March 17  2005   07:00 PM,To strike the debt ceiling reconciliation instruction.,76,On the Amendment S.Amdt. 187 to S.Con.Res. 18 (No short title on file),Amendment Rejected,Amendment Rejected (45-54),Lautenberg Amdt. No. 187,1,S.Amdt. 187,To strike the debt ceiling reconciliation instruction.,-,S.Con.Res. 18,No short title on file,-,-,-,-,-,-,-,54,-,-,45,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
